QGC WPL 110
0	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.071613	-105.230118	0.000000	0
1	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.071644	-105.229393	0.000000	0
2	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.071106	-105.229393	0.000000	0
3	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.071747	-105.228668	0.000000	0
4	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.072220	-105.228775	0.000000	0
5	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.072357	-105.229729	0.000000	0
6	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.072777	-105.229988	0.000000	0
7	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.073181	-105.228897	0.000000	0
8	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.072914	-105.228073	0.000000	0
9	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.073387	-105.228180	0.000000	0
10	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.073635	-105.229431	0.000000	0
11	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.073967	-105.229301	0.000000	0
12	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.073891	-105.227478	0.000000	0
13	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.072697	-105.227440	0.000000	0
14	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.072430	-105.227898	0.000000	0
15	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.071880	-105.227196	0.000000	0
16	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.071407	-105.227730	0.000000	0
17	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.070194	-105.227249	0.000000	0
18	0	0	5001	19.000000	0.000000	0.000000	0.000000	40.070175	-105.230110	0.000000	0
19	0	0	5002	4.000000	0.000000	0.000000	0.000000	40.071922	-105.228676	0.000000	0
20	0	0	5002	4.000000	0.000000	0.000000	0.000000	40.071712	-105.228172	0.000000	0
21	0	0	5002	4.000000	0.000000	0.000000	0.000000	40.071560	-105.228676	0.000000	0
22	0	0	5002	4.000000	0.000000	0.000000	0.000000	40.071739	-105.228920	0.000000	0
23	0	0	5004	20.000000	0.000000	0.000000	0.000000	40.072430	-105.228004	0.000000	0
