Time [s],Value,Parity Error,Framing Error
0.000004000000000,\0,,
0.000010720000000,5,,
0.000140960000000,\x05,,
0.000147680000000,\0,,
0.000154400000000,\0,,
0.000161120000000,\0,,
0.000167840000000,\0,,
0.000174560000000,\0,,
0.000181280000000,\0,,
0.000188000000000,\0,,
0.000194720000000,\0,,
0.000201440000000,\0,,
0.000208160000000,\0,,
0.000214880000000,\0,,
0.000221600000000,\0,,
0.000228320000000,\0,,
0.000235040000000,\0,,
0.000241760000000,\0,,
0.000248480000000,\0,,
0.000255200000000,\0,,
0.000261920000000,\0,,
0.000268640000000,\0,,
0.000275360000000,},,
0.001295520000000,\0,,
0.001302240000000,\x0F,,
0.001308960000000,\x07,,
0.001315680000000,\xF9,,
0.001322400000000,o,,
0.001329120000000,\0,,
0.001335840000000,\xDA,,
0.001342560000000,\x99,,
0.001349280000000,\x0F,,
0.001356000000000,\0,,
0.001362720000000,\0,,
0.001369440000000,\0,,
0.001376160000000,\0,,
0.001382880000000,\0,,
0.001389600000000,5,,
0.001522080000000,\x05,,
0.001528800000000,\0,,
0.001535520000000,\0,,
0.001542240000000,\0,,
0.001548960000000,\0,,
0.001555680000000,\0,,
0.001562400000000,\0,,
0.001569120000000,\0,,
0.001575840000000,\0,,
0.001582560000000,\0,,
0.001589280000000,\0,,
0.001596000000000,\0,,
0.001602720000000,\0,,
0.001609440000000,\0,,
0.001616160000000,\0,,
0.001622880000000,\0,,
0.001629600000000,\0,,
0.001636320000000,\0,,
0.001643040000000,\0,,
0.001649760000000,\0,,
0.001656480000000,},,
0.002976000000000,\x06,,
0.002982720000000,\xF8,,
0.002989440000000,\x10,,
0.002996160000000,\x03,,
0.003002880000000,\0,,
0.003009600000000,\0,,
0.003016160000000,\0,,
0.003022880000000,\0,,
0.003029600000000,\0,,
0.003036320000000,\0,,
0.003043040000000,\0,,
0.003049760000000,\0,,
0.003056480000000,\0,,
0.003063200000000,\0,,
0.003069760000000,\0,,
0.003076480000000,\0,,
0.003083200000000,\0,,
0.003089920000000,\0,,
0.003096640000000,\0,,
0.003103360000000,\0,,
0.003110080000000,\xA3,,
0.004019680000000,\0,,
0.004026400000000,\x0F,,
0.004033120000000,\x07,,
0.004039840000000,\xF9,,
0.004046560000000,o,,
0.004053280000000,\0,,
0.004060000000000,\xDA,,
0.004066720000000,\x99,,
0.004073440000000,\x0F,,
0.004080160000000,\0,,
0.004086880000000,\0,,
0.004093600000000,\0,,
0.004100320000000,\0,,
0.004107040000000,\0,,
0.004113760000000,5,,
0.004243520000000,\x05,,
0.004250240000000,\0,,
0.004256960000000,\0,,
0.004263680000000,\0,,
0.004270400000000,\0,,
0.004277120000000,\0,,
0.004283840000000,\0,,
0.004290560000000,\0,,
0.004297280000000,\0,,
0.004304000000000,\0,,
0.004310720000000,\0,,
0.004317440000000,\0,,
0.004324160000000,\0,,
0.004330880000000,\0,,
0.004337600000000,\0,,
0.004344320000000,\0,,
0.004351040000000,\0,,
0.004357760000000,\0,,
0.004364480000000,\0,,
0.004371200000000,\0,,
0.004377920000000,},,
0.005398400000000,\0,,
0.005405120000000,\x0F,,
0.005411840000000,\x07,,
0.005418560000000,\xF9,,
0.005425280000000,o,,
0.005432000000000,\0,,
0.005438720000000,\xDA,,
0.005445440000000,\x99,,
0.005452160000000,\x0F,,
0.005458880000000,\0,,
0.005465600000000,\0,,
0.005472320000000,\0,,
0.005479040000000,\0,,
0.005485760000000,\0,,
0.005492480000000,5,,
0.005622560000000,\x05,,
0.005629280000000,\0,,
0.005636000000000,\0,,
0.005642720000000,\0,,
0.005649440000000,\0,,
0.005656160000000,\0,,
0.005662880000000,\0,,
0.005669600000000,\0,,
0.005676320000000,\0,,
0.005683040000000,\0,,
0.005689760000000,\0,,
0.005696480000000,\0,,
0.005703200000000,\0,,
0.005709920000000,\0,,
0.005716640000000,\0,,
0.005723360000000,\0,,
0.005730080000000,\0,,
0.005736800000000,\0,,
0.005743520000000,\0,,
0.005750240000000,\0,,
0.005756960000000,},,
0.006777600000000,\0,,
0.006784320000000,\x0F,,
0.006791040000000,\x07,,
0.006797760000000,\xF9,,
0.006804480000000,o,,
0.006811200000000,\0,,
0.006817920000000,\xDA,,
0.006824640000000,\x99,,
0.006831360000000,\x0F,,
0.006838080000000,\0,,
0.006844800000000,\0,,
0.006851520000000,\0,,
0.006858240000000,\0,,
0.006864960000000,\0,,
0.006871680000000,5,,
0.007004000000000,\x05,,
0.007010720000000,\0,,
