Time [s],Value,Parity Error,Framing Error
0.000019840000000,\x06,,
0.000026560000000,\xF8,,
0.000033280000000,\x10,,
0.000040000000000,\x03,,
0.000046720000000,\0,,
0.000053280000000,\0,,
0.000060000000000,\0,,
0.000066720000000,\0,,
0.000073440000000,\0,,
0.000080160000000,\0,,
0.000086880000000,\0,,
0.000093600000000,\0,,
0.000100160000000,\0,,
0.000106880000000,\0,,
0.000113600000000,\0,,
0.000120320000000,\0,,
0.000127040000000,\0,,
0.000133760000000,\0,,
0.000140480000000,\0,,
0.000147200000000,\0,,
0.000153760000000,\xA3,,
0.001026400000000,\0,,
0.001032960000000,\0,,
0.001039680000000,\0,,
0.001046400000000,},,
0.002067360000000,\0,,
0.002074080000000,\x0F,,
0.002080800000000,\x07,,
0.002087520000000,\xF9,,
0.002094240000000,w,,
0.002100960000000,\0,,
0.002107680000000,\x80,,
0.002114400000000,\x97,,
0.002121120000000,\x0F,,
0.002127840000000,\0,,
0.002134560000000,\0,,
0.002141280000000,\0,,
0.002148000000000,\0,,
0.002154720000000,\0,,
0.002161440000000,&,,
0.002291200000000,\x05,,
0.002297920000000,\0,,
0.002304640000000,\0,,
0.002311360000000,\0,,
0.002318080000000,\0,,
0.002324800000000,\0,,
0.002331520000000,\0,,
0.002338240000000,\0,,
0.002344960000000,\0,,
0.002351680000000,\0,,
0.002358400000000,\0,,
0.002365120000000,\0,,
0.002371840000000,\0,,
0.002378560000000,\0,,
0.002385280000000,\0,,
0.002392000000000,\0,,
0.002398720000000,\0,,
0.002405440000000,\0,,
0.002412160000000,\0,,
0.002418880000000,\0,,
0.002425600000000,},,
0.003445920000000,\0,,
0.003452640000000,\x0F,,
0.003459360000000,\x07,,
0.003466080000000,\xF9,,
0.003472800000000,w,,
0.003479520000000,\0,,
0.003486240000000,\x80,,
0.003492960000000,\x97,,
0.003499680000000,\x0F,,
0.003506400000000,\0,,
0.003513120000000,\0,,
0.003519840000000,\0,,
0.003526560000000,\0,,
0.003533280000000,\0,,
0.003540000000000,&,,
0.003672640000000,\x05,,
0.003679360000000,\0,,
0.003686080000000,\0,,
0.003692800000000,\0,,
0.003699520000000,\0,,
0.003706240000000,\0,,
0.003712800000000,\0,,
0.003719520000000,\0,,
0.003726240000000,\0,,
0.003732960000000,\0,,
0.003739680000000,\0,,
0.003746400000000,\0,,
0.003753120000000,\0,,
0.003759840000000,\0,,
0.003766560000000,\0,,
0.003773280000000,\0,,
0.003780000000000,\0,,
0.003786720000000,\0,,
0.003793440000000,\0,,
0.003800160000000,\0,,
0.003806880000000,},,
0.006170080000000,\0,,
0.006176800000000,\x0F,,
0.006183520000000,\x07,,
0.006190240000000,\xF9,,
0.006196960000000,w,,
0.006203680000000,\0,,
0.006210400000000,\xFF,,
0.006221120000000,\xFE,,
0.006231360000000,\x90,,
0.006238080000000,\x83,,
0.006244800000000,\x80,,
0.006251520000000,\x80,,
0.006258240000000,\x80,,
0.006264960000000,\x93,,
0.006272480000000,\x80,,Error
0.006285120000000,\0,,
0.006291680000000,\0,,
0.006298400000000,\0,,
0.006305120000000,\0,,
0.006311840000000,\0,,
0.006318560000000,\0,,
0.006325280000000,\0,,
0.006332000000000,\0,,
0.006338720000000,\0,,
0.006345440000000,\0,,
0.006352000000000,\xA3,,
0.007549120000000,\0,,
0.007555840000000,\x0F,,
0.007562560000000,\x07,,
0.007569280000000,\xF9,,
0.007576000000000,w,,
0.007582720000000,\0,,
0.007589440000000,\x80,,
0.007596160000000,\x97,,
